,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,SALE_COND
6045,6,1511,1.0,1.0,4,0,1,1,2,4,12703130,2
6046,2,1104,1.0,1.0,3,0,1,1,0,4,8265980,0
6047,1,771,1.0,1.0,2,0,0,3,0,5,8358575,4
6048,4,1605,2.0,1.0,4,1,1,1,1,4,10918260,3
6049,5,1558,1.0,1.0,4,1,1,2,0,3,11950360,1
6050,4,1550,2.0,1.0,4,0,0,2,1,4,9084140,3
6051,2,853,1.0,1.0,3,1,2,2,0,4,11278550,3
6052,1,948,1.0,1.0,3,1,0,3,2,0,7168585,2
6053,0,942,1.0,1.0,3,1,0,1,2,0,5255750,3
6054,2,1102,1.0,1.0,3,0,0,2,1,4,8446600,3
6055,2,823,1.0,1.0,3,1,0,2,1,3,7791750,1
6056,6,1792,1.0,1.0,4,1,1,1,1,5,14993670,3
6057,2,871,1.0,1.0,3,1,1,0,1,4,8742520,3
6058,3,1644,2.0,1.0,4,1,0,3,0,0,7866010,4
6059,2,1081,1.0,1.0,3,1,0,1,1,3,8847900,1
6060,4,1759,2.0,1.0,4,0,0,1,2,5,10392560,2
6061,5,1611,1.0,1.0,4,1,1,2,2,5,14309040,1
6062,2,1138,1.0,1.0,3,1,1,2,2,3,10032310,2
6063,5,1886,2.0,1.0,5,1,2,0,0,3,20007810,0
6064,4,2207,3.0,2.0,5,0,0,1,2,3,10327100,1
6065,4,1678,2.0,1.0,4,0,2,3,1,3,13239280,1
6066,2,886,1.0,1.0,3,1,2,1,2,5,13510550,4
6067,5,1691,1.0,1.0,4,0,2,1,1,3,18132160,2
6068,1,1278,2.0,2.0,4,0,1,3,2,5,11818860,3
6069,6,1835,2.0,1.0,5,1,2,0,0,5,20990270,0
6070,5,1827,2.0,1.0,5,0,0,0,2,3,12184280,4
6071,0,922,1.0,1.0,3,1,2,1,1,0,6660500,0
6072,2,1207,2.0,1.0,4,0,2,1,0,5,13690650,4
6073,2,870,1.0,1.0,3,1,0,1,0,5,8169350,1
6074,3,1651,2.0,1.0,4,0,1,3,0,0,7102330,1
6075,1,846,1.0,1.0,3,0,2,1,1,0,8425520,1
6076,2,1085,1.0,1.0,3,0,2,1,1,5,12732500,2
6077,2,1166,1.0,1.0,3,1,2,3,1,4,14814550,4
6078,1,601,1.0,1.0,2,0,0,1,1,3,6059870,1
6079,0,711,1.0,1.0,2,0,0,2,1,2,4188750,2
6080,2,1005,1.0,1.0,3,1,1,1,0,3,8536600,2
6081,3,1554,2.0,1.0,4,0,0,0,2,2,8359690,2
6082,0,1245,1.0,1.0,3,1,2,2,0,4,10972000,4
6083,3,1783,2.0,1.0,4,1,1,3,1,4,11793060,4
6084,2,909,1.0,1.0,3,0,0,2,1,4,8083950,2
6085,2,1214,2.0,1.0,4,0,2,2,1,3,12840250,1
6086,3,1743,2.0,1.0,4,1,1,1,2,0,9392380,4
6087,2,1035,1.0,1.0,3,0,2,0,2,5,13223000,0
6088,6,1848,2.0,1.0,5,1,0,3,2,4,14328620,2
6089,3,1880,3.0,2.0,5,1,2,0,1,2,15189120,2
6090,6,1790,1.0,1.0,4,1,1,1,0,5,13715380,1
6091,2,862,1.0,1.0,3,1,2,1,2,5,13281200,2
6092,2,927,1.0,1.0,3,0,2,1,1,4,11316450,3
6093,2,1088,1.0,1.0,3,0,0,1,1,3,7525650,0
6094,0,1362,2.0,2.0,4,0,0,2,0,5,7413750,0
6095,6,1754,1.0,1.0,4,1,1,2,2,3,14008530,2
6096,2,1097,1.0,1.0,3,0,0,3,1,5,9349850,3
6097,1,1295,2.0,2.0,4,0,0,0,2,0,7527770,0
6098,3,1607,2.0,1.0,4,1,2,3,1,4,14962620,1
6099,0,1606,2.0,2.0,4,1,0,0,2,0,7629750,4
6100,0,1291,1.0,1.0,3,1,0,1,0,5,8096500,1
6101,4,1418,2.0,1.0,4,1,0,3,2,3,9354620,0
6102,4,1317,1.0,1.0,3,0,2,1,2,3,11548600,3
6103,5,1832,2.0,1.0,5,0,2,0,2,4,20686670,3
6104,1,993,1.0,1.0,3,1,0,0,2,0,7238630,1
6105,1,1153,1.0,1.0,3,0,0,3,2,4,9814930,3
6106,2,724,1.0,1.0,2,1,0,3,1,3,8052400,4
6107,4,1582,2.0,1.0,4,1,0,1,1,4,9866820,1
6108,0,1115,1.0,1.0,3,0,2,0,0,4,9161750,2
6109,1,1112,1.0,1.0,3,0,0,1,1,0,6076595,1
6110,0,1678,2.0,2.0,4,1,0,2,0,1,7001750,4
6111,0,806,1.0,1.0,2,1,2,3,0,0,5468500,0
6112,3,1503,2.0,1.0,4,0,2,3,0,3,12089360,2
6113,4,2346,4.0,2.0,6,1,0,1,2,4,12814080,2
6114,0,839,1.0,1.0,2,0,2,2,1,1,6179750,1
6115,2,760,1.0,1.0,2,0,0,2,2,5,8523750,2
6116,0,1506,2.0,2.0,4,1,2,1,0,1,9940500,3
6117,3,1640,2.0,1.0,4,1,0,2,2,3,9975260,1
6118,0,896,1.0,1.0,3,1,1,1,1,3,6934500,1
6119,0,1409,2.0,2.0,4,1,1,1,1,3,8826875,1
6120,4,1633,2.0,1.0,4,0,1,2,1,4,9751820,3
6121,2,1139,1.0,1.0,3,1,2,2,1,4,14441850,4
6122,2,1101,1.0,1.0,3,1,2,1,0,5,13641050,4
6123,4,2396,4.0,2.0,6,1,0,1,1,5,12728180,0
6124,2,1119,1.0,1.0,3,1,0,2,2,5,10386800,1
6125,5,1857,2.0,1.0,5,1,1,3,1,5,15740140,4
6126,6,1886,2.0,1.0,5,1,0,3,2,3,13952630,3
6127,3,1692,2.0,1.0,4,0,0,3,2,4,10012960,3
6128,3,1655,2.0,1.0,4,1,2,0,0,3,13723030,0
6129,0,622,1.0,1.0,2,1,0,0,1,3,6034000,3
6130,3,1647,2.0,1.0,4,0,0,0,0,2,6866800,3
6131,1,1239,2.0,2.0,4,0,1,0,0,4,10009165,4
6132,4,1471,2.0,1.0,4,1,1,1,2,5,11350880,3
6133,4,1505,2.0,1.0,4,1,1,1,1,4,10005620,1
6134,2,916,1.0,1.0,3,1,1,0,1,4,8847420,3
6135,1,693,1.0,1.0,2,0,1,1,2,1,6241800,2
6136,3,1852,3.0,2.0,5,0,0,2,0,2,7754200,3
6137,2,1191,1.0,1.0,3,1,2,1,1,3,13752850,0
6138,2,1061,1.0,1.0,3,1,1,0,1,5,10074070,3
6139,4,2493,4.0,2.0,6,0,1,1,1,3,12152660,1
6140,2,1015,1.0,1.0,3,0,0,1,1,3,7568500,2
6141,4,1911,3.0,2.0,5,0,0,3,1,5,10574160,1
6142,2,1287,2.0,1.0,4,0,0,2,2,4,9966350,3
6143,0,1576,2.0,2.0,4,1,0,0,1,5,9765250,3
6144,2,840,1.0,1.0,3,0,1,0,2,5,8595550,0
6145,3,1626,2.0,1.0,4,1,1,1,0,3,9000960,0
6146,2,1262,2.0,1.0,4,0,2,3,1,3,13214700,2
6147,2,1261,2.0,1.0,4,1,0,2,2,4,11037750,4
6148,2,1015,1.0,1.0,3,0,1,1,2,4,9168900,1
6149,2,1195,1.0,1.0,3,1,2,3,1,4,14168750,2
6150,2,800,1.0,1.0,2,1,1,0,1,3,7959100,1
6151,3,1873,3.0,2.0,5,1,2,0,0,4,15421030,2
6152,4,2207,3.0,2.0,5,0,0,3,2,3,10698900,0
6153,3,1732,2.0,1.0,4,0,2,2,1,3,13955470,2
6154,2,961,1.0,1.0,3,1,2,1,1,4,12661850,3
6155,3,1986,3.0,2.0,5,0,1,3,0,5,10360480,0
6156,5,1823,2.0,1.0,5,1,1,0,2,4,14531570,0
6157,2,830,1.0,1.0,3,0,1,1,0,3,6416600,0
6158,2,724,1.0,1.0,2,1,2,3,1,3,10529400,3
6159,2,1007,1.0,1.0,3,0,1,1,0,3,7456590,3
6160,3,1875,3.0,2.0,5,0,2,1,0,4,15062480,2
6161,1,1150,1.0,1.0,3,0,2,0,0,2,11660780,1
6162,3,1693,2.0,1.0,4,1,2,1,0,0,12759490,4
6163,3,1538,2.0,1.0,4,0,0,1,1,1,6831380,1
6164,5,1993,2.0,1.0,5,0,2,3,2,5,23314580,4
6165,1,926,1.0,1.0,3,0,2,2,1,5,12310870,2
6166,5,1994,2.0,1.0,5,1,0,2,2,5,15147490,0
6167,2,1061,1.0,1.0,3,0,1,3,2,4,9400670,1
6168,5,1803,2.0,1.0,5,1,0,1,1,3,12827720,4
6169,3,1664,2.0,1.0,4,1,2,3,1,2,14299300,1
6170,1,978,1.0,1.0,3,0,0,1,0,3,6803175,1
6171,6,1914,2.0,1.0,5,1,0,0,0,5,13409070,0
6172,3,1668,2.0,1.0,4,0,1,2,1,2,9034940,3
6173,1,1205,2.0,2.0,4,0,2,1,1,4,14279490,1
6174,0,685,1.0,1.0,2,0,0,2,2,3,5693500,1
6175,4,2088,3.0,2.0,5,0,0,3,2,4,11028940,3
6176,2,1014,1.0,1.0,3,1,1,1,1,5,10742130,4
6177,2,806,1.0,1.0,3,1,0,1,2,3,7778900,1
6178,3,1545,2.0,1.0,4,1,1,0,2,2,9674790,1
6179,2,1045,1.0,1.0,3,0,2,2,2,5,13520850,1
6180,6,1951,2.0,1.0,5,1,1,0,0,3,13576610,3
6181,0,898,1.0,1.0,3,0,1,3,0,2,5164250,4
6182,4,2339,4.0,2.0,6,1,2,2,2,3,18829680,1
6183,4,2379,4.0,2.0,6,0,0,1,1,5,11896620,3
6184,0,1692,2.0,2.0,4,1,0,1,2,4,9966750,0
6185,4,2352,4.0,2.0,6,1,1,2,2,5,14404780,1
6186,2,1114,1.0,1.0,3,1,0,2,2,4,9738300,1
6187,5,1890,2.0,1.0,5,1,0,2,2,3,13383450,2
6188,4,2363,4.0,2.0,6,0,0,3,1,4,11472860,3
6189,3,1527,2.0,1.0,4,0,2,3,0,3,12148390,1
6190,4,2193,3.0,2.0,5,1,1,1,1,5,13491940,4
6191,1,1206,2.0,2.0,4,1,1,2,0,2,9378105,1
6192,2,728,1.0,1.0,2,1,0,0,2,3,7705900,0
6193,2,1231,2.0,1.0,4,1,0,1,0,4,9540150,1
6194,3,1735,2.0,1.0,4,1,2,1,1,3,15000180,2
6195,0,1266,1.0,1.0,3,1,0,1,0,3,6801500,0
6196,3,1977,3.0,2.0,5,0,0,0,0,2,7829240,3
6197,6,1915,2.0,1.0,5,1,0,0,0,5,13464510,1
6198,2,1295,2.0,1.0,4,1,1,1,2,5,11553400,0
6199,2,749,1.0,1.0,2,0,2,1,0,4,9544150,2
6200,6,1884,2.0,1.0,5,1,2,0,0,3,20497670,2
6201,4,1361,2.0,1.0,4,1,1,1,2,4,10637520,2
6202,4,1934,3.0,2.0,5,0,0,2,2,5,10915660,1
6203,2,1055,1.0,1.0,3,1,0,3,1,5,10013250,2
6204,2,851,1.0,1.0,3,1,1,0,2,5,10199620,2
6205,2,1118,1.0,1.0,3,1,0,2,0,3,8154400,0
6206,0,1451,2.0,2.0,4,0,0,1,0,2,5489750,0
6207,4,2470,4.0,2.0,6,0,0,3,1,4,11632500,1
6208,2,935,1.0,1.0,3,0,2,3,0,4,11056500,0
6209,4,2500,4.0,2.0,6,0,0,2,1,5,12113600,2
6210,5,1984,2.0,1.0,5,0,2,1,2,3,20654230,0
6211,5,1818,2.0,1.0,5,0,1,3,2,5,15025660,4
6212,3,1741,2.0,1.0,4,0,1,2,0,5,10991250,4
6213,2,1065,1.0,1.0,3,0,1,2,1,4,8934000,4
6214,2,858,1.0,1.0,3,0,2,1,2,4,11597500,4
6215,2,702,1.0,1.0,2,0,0,3,1,3,6437350,2
6216,0,613,1.0,1.0,2,0,0,3,2,0,4004250,3
6217,5,1896,2.0,1.0,5,0,2,3,1,4,20684660,3
6218,0,833,1.0,1.0,2,0,1,3,0,0,3267125,3
6219,4,2047,3.0,2.0,5,0,1,2,2,5,12402500,1
6220,6,1579,1.0,1.0,4,1,2,3,2,4,19124310,1
6221,2,988,1.0,1.0,3,1,2,3,1,3,12019650,1
6222,6,1667,1.0,1.0,4,1,1,1,0,5,13476000,0
6223,0,1184,1.0,1.0,3,0,0,0,0,0,3793250,1
6224,3,1733,2.0,1.0,4,0,2,1,0,0,11011880,2
6225,2,1106,1.0,1.0,3,1,0,0,2,3,9006900,1
6226,4,2058,4.0,2.0,6,0,2,2,2,4,17076900,3
6227,2,1055,1.0,1.0,3,1,0,1,0,4,8799000,2
6228,6,1735,1.0,1.0,4,1,1,0,0,5,14217890,4
6229,2,809,1.0,1.0,3,0,0,3,1,4,7347950,2
6230,4,1335,2.0,1.0,4,0,0,2,2,4,9020160,2
6231,0,652,1.0,1.0,2,0,1,3,0,4,5093750,1
6232,2,1095,1.0,1.0,3,1,1,3,2,5,11301650,0
6233,0,1477,2.0,2.0,4,0,0,0,1,3,7685250,4
6234,3,1819,3.0,2.0,5,0,1,2,1,1,8380250,0
6235,6,1982,2.0,1.0,5,1,0,2,2,5,15880930,4
6236,5,1599,1.0,1.0,4,0,0,0,2,4,11391530,3
6237,2,941,1.0,1.0,3,0,1,2,2,5,9696120,4
6238,2,1198,1.0,1.0,3,0,0,1,1,5,9020650,2
6239,1,967,1.0,1.0,3,1,2,0,1,0,10008525,0
6240,3,1637,2.0,1.0,4,1,1,1,1,5,12129780,4
6241,0,1678,2.0,2.0,4,0,1,1,0,2,6765500,3
6242,1,1023,1.0,1.0,3,0,1,3,1,2,8847850,4
6243,0,774,1.0,1.0,2,0,0,0,2,1,4577750,3
6244,2,1032,1.0,1.0,3,0,2,1,2,3,11679950,3
6245,2,889,1.0,1.0,3,1,1,1,2,5,10010430,2
6246,0,974,1.0,1.0,3,0,0,1,1,4,5890500,0
6247,0,790,1.0,1.0,2,1,0,0,1,5,6918500,2
6248,0,931,1.0,1.0,3,0,0,0,1,2,5146250,1
6249,1,659,1.0,1.0,2,1,0,3,2,3,7945975,1
6250,4,2120,3.0,2.0,5,1,2,3,2,5,18604220,0
6251,2,843,1.0,1.0,3,0,1,1,0,4,7358760,1
6252,2,736,1.0,1.0,2,0,2,1,2,3,9435600,2
6253,2,1053,1.0,1.0,3,1,0,2,0,3,7819750,1
6254,3,1596,2.0,1.0,4,0,2,0,2,1,12536520,0
6255,0,1368,2.0,2.0,4,0,0,3,0,2,5430500,3
6256,5,1544,1.0,1.0,4,0,1,1,2,5,13241770,4
6257,4,1486,2.0,1.0,4,0,2,2,1,3,12549700,2
6258,2,1285,2.0,1.0,4,0,1,2,0,4,9317950,2
6259,0,1501,2.0,2.0,4,1,0,2,2,1,7730750,3
6260,4,2218,3.0,2.0,5,0,1,2,2,4,12731260,4
6261,2,1117,1.0,1.0,3,1,0,2,0,5,9871100,3
6262,5,1561,1.0,1.0,4,0,0,2,1,4,11325590,2
6263,0,792,1.0,1.0,2,0,1,0,2,1,4315500,1
6264,1,1212,2.0,2.0,4,0,0,2,1,3,8958560,2
6265,6,1977,2.0,1.0,5,0,0,0,0,4,12133960,2
6266,5,1965,2.0,1.0,5,0,2,2,2,5,22217590,0
6267,0,775,1.0,1.0,2,0,0,2,1,3,4981250,3
6268,2,892,1.0,1.0,3,1,1,0,0,4,8568240,4
6269,4,1696,2.0,1.0,4,0,1,2,1,3,9303620,2
6270,2,833,1.0,1.0,3,0,2,1,1,3,9890550,0
6271,0,541,1.0,1.0,2,1,1,2,0,4,5995375,3
6272,4,1414,2.0,1.0,4,1,1,2,2,3,10332200,3
6273,3,1966,3.0,2.0,5,0,2,3,1,3,15899450,2
6274,2,704,1.0,1.0,2,1,1,1,0,5,7769980,0
6275,2,871,1.0,1.0,3,0,1,2,2,5,9414770,2
6276,4,1380,2.0,1.0,4,1,1,3,2,5,11400820,3
6277,6,1885,2.0,1.0,5,0,2,0,0,5,20602870,3
6278,0,916,1.0,1.0,3,1,1,1,1,0,5488250,2
6279,2,1115,1.0,1.0,3,0,2,1,1,4,12181500,0
6280,2,919,1.0,1.0,3,0,2,3,1,3,11336600,4
6281,0,883,1.0,1.0,2,0,1,2,0,1,4049375,0
6282,4,2065,3.0,2.0,5,1,0,3,2,5,13033360,4
6283,3,1869,3.0,2.0,5,0,1,3,2,4,11784400,3
6284,3,1625,2.0,1.0,4,0,2,3,1,3,14197950,4
6285,0,537,1.0,1.0,2,1,0,2,1,3,5332000,0
6286,3,1534,2.0,1.0,4,1,0,1,0,5,9654890,4
6287,2,1082,1.0,1.0,3,1,0,2,2,4,9732850,0
6288,2,1279,2.0,1.0,4,0,1,0,2,5,11240430,4
6289,6,1544,1.0,1.0,4,0,0,3,0,5,11566670,3
6290,2,1101,1.0,1.0,3,1,2,2,1,4,13675700,1
6291,0,1230,1.0,1.0,3,0,1,0,1,0,5436000,1
6292,0,956,1.0,1.0,3,1,2,1,1,1,7686250,3
6293,0,552,1.0,1.0,2,1,1,0,1,1,5254250,4
6294,2,925,1.0,1.0,3,1,1,2,0,4,8583250,3
6295,5,1822,2.0,1.0,5,1,0,2,2,5,14727220,4
6296,6,1781,1.0,1.0,4,1,2,3,0,3,20288980,4
6297,5,1628,1.0,1.0,4,0,1,0,2,4,13088250,2
6298,4,1736,2.0,1.0,4,1,0,2,2,4,10622100,0
6299,4,2016,3.0,2.0,5,0,0,2,2,4,11374960,4
6300,1,779,1.0,1.0,2,0,1,3,2,0,6146755,4
6301,2,1217,2.0,1.0,4,1,0,1,2,5,10718100,0
6302,3,1601,2.0,1.0,4,1,2,1,1,2,13026890,0
6303,0,1201,1.0,1.0,3,1,2,3,1,1,9505500,3
6304,0,579,1.0,1.0,2,0,0,3,2,3,5709500,1
6305,4,2289,4.0,2.0,6,0,2,2,2,5,18576840,1
6306,1,1023,1.0,1.0,3,1,1,1,1,2,9012665,4
6307,4,1900,3.0,2.0,5,1,2,2,1,5,16434500,0
6308,2,807,1.0,1.0,3,1,1,1,1,5,9330090,3
6309,6,1653,1.0,1.0,4,1,2,0,0,5,19002540,1
6310,4,1452,2.0,1.0,4,1,1,3,1,4,10377680,2
6311,6,1934,2.0,1.0,5,0,2,3,0,5,21447680,3
6312,3,1972,3.0,2.0,5,0,0,3,2,5,11475260,1
6313,5,1606,1.0,1.0,4,0,0,0,0,5,11455900,3
6314,6,1908,2.0,1.0,5,0,2,0,1,4,20398010,0
6315,2,741,1.0,1.0,2,0,2,0,0,3,8258600,2
6316,1,734,1.0,1.0,2,1,2,3,2,1,10217940,4
6317,6,1504,1.0,1.0,4,1,2,0,0,3,16595430,0
6318,2,1121,1.0,1.0,3,0,0,0,0,3,7161000,4
6319,5,1979,2.0,1.0,5,1,0,0,0,4,12952300,1
6320,0,1105,1.0,1.0,3,1,2,3,0,2,8936750,4
6321,3,1528,2.0,1.0,4,0,1,0,2,0,7085950,1
6322,5,1712,1.0,1.0,4,1,1,1,0,3,12498810,2
6323,1,955,1.0,1.0,3,0,1,0,1,5,9552295,2
6324,2,802,1.0,1.0,3,0,1,0,2,4,8022740,3
6325,0,701,1.0,1.0,2,1,0,1,0,0,3785500,0
6326,0,1418,2.0,2.0,4,1,1,1,0,1,6555750,3
6327,1,1155,1.0,1.0,3,0,2,0,0,5,13468145,1
6328,2,1061,1.0,1.0,3,1,0,2,2,5,10157300,3
6329,4,2258,4.0,2.0,6,0,2,1,1,4,17346200,3
6330,2,947,1.0,1.0,3,0,0,1,2,5,9060600,2
6331,4,1868,3.0,2.0,5,1,1,3,2,4,12043540,2
6332,6,1713,1.0,1.0,4,0,1,3,0,4,12733640,4
6333,2,886,1.0,1.0,3,0,2,1,1,3,10354350,0
6334,4,2122,3.0,2.0,5,0,2,2,1,5,17155600,2
6335,0,980,1.0,1.0,3,0,1,2,1,3,6184500,2
6336,5,1916,2.0,1.0,5,1,2,3,2,5,23407860,3
6337,4,2079,3.0,2.0,5,0,2,2,2,5,17593940,4
6338,0,1377,2.0,2.0,4,0,0,0,1,2,6100250,3
6339,4,2363,4.0,2.0,6,0,2,2,2,4,18457180,1
6340,0,1568,2.0,2.0,4,1,0,0,2,2,7814500,1
6341,1,1210,2.0,2.0,4,1,1,2,1,3,11226950,4
6342,0,1179,1.0,1.0,3,0,0,3,0,2,5874250,4
6343,1,822,1.0,1.0,3,1,0,2,2,5,9688485,2
6344,2,1235,2.0,1.0,4,0,0,0,0,3,7999200,4
6345,6,1735,1.0,1.0,4,1,2,2,2,5,21770500,4
6346,2,745,1.0,1.0,2,1,0,3,1,3,7618500,2
6347,2,794,1.0,1.0,2,0,0,3,2,3,6762300,1
6348,6,1979,2.0,1.0,5,1,2,1,1,4,22726060,2
6349,6,1641,1.0,1.0,4,1,1,2,1,4,13255480,3
6350,3,1718,2.0,1.0,4,0,2,3,0,0,11913820,1
6351,2,706,1.0,1.0,2,1,1,1,1,3,7169720,2
6352,1,728,1.0,1.0,2,0,2,3,1,2,9094300,3
6353,3,1948,3.0,2.0,5,0,0,2,2,1,8988520,2
6354,6,1863,2.0,1.0,5,0,1,1,2,4,13912330,1
6355,5,1849,2.0,1.0,5,1,2,3,1,3,21104380,3
6356,3,1528,2.0,1.0,4,0,1,3,0,1,7882680,4
6357,5,1979,2.0,1.0,5,1,1,3,1,3,14657040,0
6358,4,1639,2.0,1.0,4,1,1,1,1,4,11097000,4
6359,0,796,1.0,1.0,2,1,1,0,2,0,4788000,0
6360,2,794,1.0,1.0,2,1,0,3,0,5,8548150,4
6361,1,748,1.0,1.0,2,1,1,3,1,1,7174975,0
6362,2,1278,2.0,1.0,4,0,1,1,2,4,10573610,2
6363,1,838,1.0,1.0,3,1,1,1,0,3,8346035,3
6364,4,2459,4.0,2.0,6,1,0,1,1,3,11716760,2
6365,0,1358,2.0,2.0,4,1,0,2,2,1,7130000,3
6366,0,731,1.0,1.0,2,0,1,0,1,5,6117625,0
6367,1,973,1.0,1.0,3,1,2,2,2,0,10979125,1
6368,5,1757,1.0,1.0,4,0,1,1,1,5,13635670,1
6369,5,1995,2.0,1.0,5,1,1,1,0,3,13923340,1
6370,2,870,1.0,1.0,3,0,0,0,0,4,7234950,4
6371,2,1035,1.0,1.0,3,0,1,1,0,5,8274200,0
6372,4,2205,3.0,2.0,5,0,2,3,1,3,16473460,2
6373,2,709,1.0,1.0,2,0,2,3,2,5,11230600,4
6374,0,1206,1.0,1.0,3,0,1,0,0,2,5752250,3
6375,1,685,1.0,1.0,2,1,1,3,2,0,6980335,3
6376,5,1690,1.0,1.0,4,0,2,2,0,5,19260550,4
6377,1,786,1.0,1.0,2,0,0,2,1,3,7044865,1
6378,2,1136,1.0,1.0,3,0,0,2,1,4,8655900,1
6379,2,1268,2.0,1.0,4,0,2,2,0,5,13982900,1
6380,0,1012,1.0,1.0,3,1,1,0,2,2,6986750,2
6381,2,1198,1.0,1.0,3,1,2,0,0,4,13891800,2
6382,0,1152,1.0,1.0,3,1,0,0,0,3,6340500,3
6383,2,1034,1.0,1.0,3,0,2,1,0,5,12053400,2
6384,6,1869,2.0,1.0,5,1,2,2,0,5,21283130,2
6385,2,773,1.0,1.0,2,1,0,1,1,5,8824900,2
6386,4,2273,4.0,2.0,6,0,0,3,2,4,11950520,2
6387,2,956,1.0,1.0,3,0,1,3,2,5,9892670,4
6388,1,939,1.0,1.0,3,0,1,0,2,2,8116455,4
6389,4,1938,3.0,2.0,5,0,0,1,1,5,10161000,1
6390,5,1764,1.0,1.0,4,1,2,1,1,4,20329120,3
6391,6,1920,2.0,1.0,5,0,1,0,2,4,14488580,2
6392,0,525,1.0,1.0,2,0,0,2,1,4,4980250,1
6393,1,653,1.0,1.0,2,1,0,2,2,0,6059010,1
6394,5,1700,1.0,1.0,4,1,2,1,1,3,19125010,4
6395,3,1505,2.0,1.0,4,1,2,2,2,0,12089580,1
6396,0,1589,2.0,2.0,4,1,1,1,0,1,7270375,1
6397,3,1829,3.0,2.0,5,0,2,3,0,1,12774630,1
6398,2,963,1.0,1.0,3,1,2,0,1,4,12530800,0
6399,4,1724,2.0,1.0,4,1,0,1,1,3,9774800,4
6400,1,731,1.0,1.0,2,1,0,1,0,4,7995545,4
6401,5,1911,2.0,1.0,5,0,0,1,0,3,11121130,1
6402,2,1239,2.0,1.0,4,1,1,2,0,4,10335130,4
6403,0,508,1.0,1.0,2,1,0,1,2,0,3944500,1
6404,2,893,1.0,1.0,3,0,0,2,1,5,8032400,0
6405,3,1973,3.0,2.0,5,0,2,1,0,5,16444460,3
6406,2,1050,1.0,1.0,3,0,0,2,0,4,7734500,2
6407,3,1779,2.0,1.0,4,0,2,1,2,2,13515920,0
6408,1,1078,1.0,1.0,3,0,2,2,2,2,12508550,1
6409,4,2470,4.0,2.0,6,1,2,3,1,4,19753360,3
6410,1,1170,1.0,1.0,3,1,2,1,1,2,13926830,4
6411,1,706,1.0,1.0,2,0,1,3,0,0,4828750,3
6412,5,1897,2.0,1.0,5,1,0,1,0,3,12086610,2
6413,4,1858,3.0,2.0,5,1,0,1,2,5,11443980,0
6414,1,1134,1.0,1.0,3,1,0,1,1,4,9685425,0
6415,0,1057,1.0,1.0,3,0,1,1,0,0,3968625,0
6416,6,1630,1.0,1.0,4,1,0,1,2,3,12121290,1
6417,4,2202,3.0,2.0,5,0,2,1,1,3,16152680,2
6418,2,1209,2.0,1.0,4,1,1,0,0,3,9060830,2
6419,2,1068,1.0,1.0,3,0,2,0,2,5,13426800,0
6420,0,1366,2.0,2.0,4,1,0,2,0,3,7662250,1
6421,6,1727,1.0,1.0,4,1,2,2,2,3,19697720,0
6422,5,1673,1.0,1.0,4,0,0,1,1,5,11604630,1
6423,6,1954,2.0,1.0,5,1,0,1,1,5,14885280,4
6424,1,1022,1.0,1.0,3,1,2,1,1,0,11294655,3
6425,5,1915,2.0,1.0,5,1,0,0,0,5,13531290,1
6426,2,803,1.0,1.0,3,0,1,2,0,3,6822110,2
6427,1,1241,2.0,2.0,4,0,0,0,0,5,10070405,4
6428,2,993,1.0,1.0,3,1,0,2,1,5,10189350,4
6429,1,779,1.0,1.0,2,0,2,0,1,2,8852535,0
6430,3,1972,3.0,2.0,5,1,0,2,0,4,10611070,3
6431,4,2366,4.0,2.0,6,1,0,2,1,5,12763380,2
6432,1,1104,1.0,1.0,3,0,0,2,2,3,9079875,1
6433,3,1509,2.0,1.0,4,1,1,3,1,1,9318600,4
6434,4,2001,3.0,2.0,5,1,2,1,1,4,16841700,1
6435,3,1735,2.0,1.0,4,1,0,3,1,3,9593020,1
6436,2,730,1.0,1.0,2,1,2,2,2,3,10706200,4
6437,2,1148,1.0,1.0,3,0,0,2,1,4,8689650,3
6438,6,1781,1.0,1.0,4,0,1,2,1,4,13580180,4
6439,2,951,1.0,1.0,3,0,2,1,0,3,10303350,2
6440,2,1189,1.0,1.0,3,0,2,2,2,5,14645650,2
6441,3,1899,3.0,2.0,5,1,1,1,2,5,12450610,2
6442,2,1212,2.0,1.0,4,1,1,3,2,4,10995190,0
6443,2,1136,1.0,1.0,3,0,1,2,0,4,8578170,1
6444,1,1059,1.0,1.0,3,0,0,2,2,0,6212280,0
6445,4,2172,3.0,2.0,5,1,1,1,1,5,13027180,1
6446,4,2451,4.0,2.0,6,1,2,3,1,4,19807800,2
6447,3,1834,3.0,2.0,5,0,2,1,0,3,13746750,0
6448,3,1609,2.0,1.0,4,0,0,0,1,4,8755610,0
6449,5,1845,2.0,1.0,5,0,2,2,2,5,20940440,2
6450,4,2084,3.0,2.0,5,1,2,3,2,5,18098940,0
6451,1,936,1.0,1.0,3,1,1,3,2,1,8487780,0
6452,4,2403,4.0,2.0,6,0,2,3,1,4,18483960,1
6453,5,1533,1.0,1.0,4,1,1,2,2,5,14560920,4
6454,2,856,1.0,1.0,3,1,1,1,1,3,8540670,4
6455,2,841,1.0,1.0,3,0,2,3,0,5,10937450,1
6456,2,1083,1.0,1.0,3,0,1,3,0,4,8642060,1
